origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
ABQ,2017,8,14,21,89.06,41,18.64,170,10.357019999999999,11.918651475599997,NA,1006.8,10,2017-08-15T03:00:00Z
ABQ,2017,8,14,22,89.96,35.96,14.87,190,13.809359999999998,15.891535300799996,NA,1006.5,10,2017-08-15T04:00:00Z
ABQ,2017,8,14,23,89.06,35.06,14.77,210,18.41248,21.188713734399997,NA,1006,10,2017-08-15T05:00:00Z
ABQ,2017,8,15,0,84.92,42.08,22.17,180,17.261699999999998,19.864419125999994,NA,1006.7,10,2017-08-15T06:00:00Z
ABQ,2017,8,15,1,82.94,42.08,23.63,180,10.357019999999999,11.918651475599997,NA,1007.4,10,2017-08-15T07:00:00Z
ABQ,2017,8,15,2,78.98,42.08,26.89,150,6.904679999999999,7.945767650399998,NA,1008.3,10,2017-08-15T08:00:00Z
ABQ,2017,8,15,3,75.02,41,29.41,140,9.20624,10.594356867199998,NA,1009.2,10,2017-08-15T09:00:00Z
ABQ,2017,8,15,4,73.94,42.98,32.91,150,6.904679999999999,7.945767650399998,NA,1009.3,10,2017-08-15T10:00:00Z
ABQ,2017,8,15,5,73.04,42.98,33.92,150,6.904679999999999,7.945767650399998,NA,1009,10,2017-08-15T11:00:00Z
ABQ,2017,8,15,6,71.96,44.06,36.67,140,12.658579999999999,14.567240692399997,NA,1008.9,10,2017-08-15T12:00:00Z
ABQ,2017,8,15,7,69.98,44.96,40.59,140,6.904679999999999,7.945767650399998,NA,1008.7,10,2017-08-15T13:00:00Z
ABQ,2017,8,15,8,69.98,44.96,40.59,160,8.05546,9.2700622588,NA,1008.6,10,2017-08-15T14:00:00Z
ABQ,2017,8,15,9,68,48.02,48.77,150,10.357019999999999,11.918651475599997,NA,1008.6,10,2017-08-15T15:00:00Z
ABQ,2017,8,15,10,66.92,48.02,50.62,120,8.05546,9.2700622588,NA,1009,10,2017-08-15T16:00:00Z
ABQ,2017,8,15,11,66.92,50,54.51,100,11.5078,13.242946083999998,NA,1010.1,10,2017-08-15T17:00:00Z
ABQ,2017,8,15,12,64.4,51.8,63.6,90,20.714039999999997,23.837302951199995,NA,NA,10,2017-08-15T18:00:00Z
ABQ,2017,8,15,13,66.92,53.06,61.03,100,20.714039999999997,23.837302951199995,NA,1011.3,10,2017-08-15T19:00:00Z
ABQ,2017,8,15,14,69.08,53.06,56.66,80,24.166379999999997,27.810186776399995,NA,1011.8,10,2017-08-15T20:00:00Z
ABQ,2017,8,15,15,73.04,51.98,47.59,70,17.261699999999998,19.864419125999994,NA,1012,10,2017-08-15T21:00:00Z
ABQ,2017,8,15,16,77,51.08,40.33,NA,4.60312,5.297178433599999,NA,1011.4,10,2017-08-15T22:00:00Z
ABQ,2017,8,15,17,78.98,51.08,37.78,150,5.7539,6.621473041999999,NA,1011,10,2017-08-15T23:00:00Z
ABQ,2017,8,15,18,82.04,48.92,31.54,NA,5.7539,6.621473041999999,NA,1010.3,10,2017-08-16T00:00:00Z
ABQ,2017,8,15,19,82.94,46.94,28.44,180,8.05546,9.2700622588,NA,1009.7,10,2017-08-16T01:00:00Z
ABQ,2017,8,15,20,87.08,44.06,22.32,200,12.658579999999999,14.567240692399997,NA,1008.1,10,2017-08-16T02:00:00Z
ABQ,2017,8,15,21,87.98,42.98,20.82,190,8.05546,9.2700622588,NA,1006.8,10,2017-08-16T03:00:00Z
ABQ,2017,8,15,22,86,46.4,25.26,90,4.60312,5.297178433599999,NA,NA,10,2017-08-16T04:00:00Z
ABQ,2017,8,15,23,80.6,48.2,32.18,340,8.05546,9.2700622588,0.04,NA,10,2017-08-16T05:00:00Z
ABQ,2017,8,16,0,71.6,59,64.48,120,25.317159999999998,29.134481384799994,NA,NA,10,2017-08-16T06:00:00Z
ABQ,2017,8,16,1,73.04,57.92,59.08,100,17.261699999999998,19.864419125999994,NA,1009,10,2017-08-16T07:00:00Z
ABQ,2017,8,16,2,71.96,53.06,51.36,120,23.0156,26.485892167999996,NA,1010.1,10,2017-08-16T08:00:00Z
ABQ,2017,8,16,3,71.96,53.06,51.36,100,10.357019999999999,11.918651475599997,NA,1011.4,10,2017-08-16T09:00:00Z
ABQ,2017,8,16,4,71.06,53.96,54.73,100,12.658579999999999,14.567240692399997,NA,1012,10,2017-08-16T10:00:00Z
ABQ,2017,8,16,5,69.98,53.06,54.94,120,6.904679999999999,7.945767650399998,NA,1012.6,10,2017-08-16T11:00:00Z
ABQ,2017,8,16,6,69.08,51.98,54.45,90,16.11092,18.5401245176,NA,1012.6,10,2017-08-16T12:00:00Z
ABQ,2017,8,16,7,66.92,51.98,58.65,110,19.56326,22.5130083428,NA,1012.4,10,2017-08-16T13:00:00Z
ABQ,2017,8,16,8,66.92,53.96,63.08,100,16.11092,18.5401245176,NA,1011.9,10,2017-08-16T14:00:00Z
ABQ,2017,8,16,9,64.04,55.04,72.53,90,26.46794,30.458775993199996,NA,1012.1,10,2017-08-16T15:00:00Z
ABQ,2017,8,16,10,64.04,55.04,72.53,100,24.166379999999997,27.810186776399995,NA,1013.1,10,2017-08-16T16:00:00Z
ABQ,2017,8,16,11,62.96,55.04,75.33,100,14.960139999999999,17.215829909199996,NA,1015,10,2017-08-16T17:00:00Z
ABQ,2017,8,16,12,64.04,55.04,72.53,100,17.261699999999998,19.864419125999994,NA,1015.1,10,2017-08-16T18:00:00Z
ABQ,2017,8,16,13,66.02,55.04,67.69,100,18.41248,21.188713734399997,NA,1015.3,10,2017-08-16T19:00:00Z
ABQ,2017,8,16,14,68,55.04,63.21,90,14.960139999999999,17.215829909199996,NA,1015.9,10,2017-08-16T20:00:00Z
ABQ,2017,8,16,15,71.06,55.04,56.93,90,16.11092,18.5401245176,NA,1015.3,10,2017-08-16T21:00:00Z
ABQ,2017,8,16,16,73.04,53.96,51.18,90,16.11092,18.5401245176,NA,1015.2,10,2017-08-16T22:00:00Z
ABQ,2017,8,16,17,75.92,51.98,43.21,130,9.20624,10.594356867199998,NA,1014.8,10,2017-08-16T23:00:00Z
ABQ,2017,8,16,18,75.92,51.98,43.21,150,9.20624,10.594356867199998,NA,1013.8,10,2017-08-17T00:00:00Z
ABQ,2017,8,16,19,78.08,51.98,40.23,210,6.904679999999999,7.945767650399998,NA,1012.7,10,2017-08-17T01:00:00Z
ABQ,2017,8,16,20,75.2,51.8,43.97,NA,3.4523399999999995,3.972883825199999,NA,NA,10,2017-08-17T02:00:00Z
ABQ,2017,8,16,21,69.98,60.98,73.11,80,20.714039999999997,23.837302951199995,0.06,1012.1,10,2017-08-17T03:00:00Z
ABQ,2017,8,16,22,73.94,53.06,48.04,90,16.11092,18.5401245176,NA,1011.7,10,2017-08-17T04:00:00Z
ABQ,2017,8,16,23,71.06,55.94,58.82,110,17.261699999999998,19.864419125999994,NA,1011.6,10,2017-08-17T05:00:00Z
ABQ,2017,8,17,0,69.08,53.96,58.56,130,20.714039999999997,23.837302951199995,NA,1011.3,10,2017-08-17T06:00:00Z
ABQ,2017,8,17,1,66.92,53.06,61.03,100,14.960139999999999,17.215829909199996,NA,1012,10,2017-08-17T07:00:00Z
ABQ,2017,8,17,2,66.02,53.96,65.07,50,10.357019999999999,11.918651475599997,0.01,1015.1,10,2017-08-17T08:00:00Z
ABQ,2017,8,17,3,62.6,57.2,82.5,330,11.5078,13.242946083999998,NA,NA,8,2017-08-17T09:00:00Z
ABQ,2017,8,17,4,62.96,51.98,67.34,100,17.261699999999998,19.864419125999994,NA,1014.5,10,2017-08-17T10:00:00Z
ABQ,2017,8,17,5,62.96,57.92,83.6,50,8.05546,9.2700622588,NA,1015.2,10,2017-08-17T11:00:00Z
ABQ,2017,8,17,6,60.98,59,93.19,130,11.5078,13.242946083999998,0.03,1014.4,10,2017-08-17T12:00:00Z
ABQ,2017,8,17,7,60.8,59,93.79,160,9.20624,10.594356867199998,NA,NA,10,2017-08-17T13:00:00Z
ABQ,2017,8,17,8,60.8,57.2,87.92,120,3.4523399999999995,3.972883825199999,NA,NA,10,2017-08-17T14:00:00Z
ABQ,2017,8,17,9,60.8,57.2,87.92,0,0,0,NA,NA,10,2017-08-17T15:00:00Z
ABQ,2017,8,17,10,60.8,57.2,87.92,0,0,0,NA,NA,10,2017-08-17T16:00:00Z
ABQ,2017,8,17,11,59,57.02,93.13,0,0,0,NA,1014.6,10,2017-08-17T17:00:00Z
ABQ,2017,8,17,12,59,57.02,93.13,0,0,0,NA,1014.8,10,2017-08-17T18:00:00Z
ABQ,2017,8,17,13,60.08,57.92,92.56,0,0,0,NA,1015.5,10,2017-08-17T19:00:00Z
ABQ,2017,8,17,14,64.04,55.04,72.53,0,0,0,NA,1015.5,10,2017-08-17T20:00:00Z
ABQ,2017,8,17,15,64.94,55.04,70.28,0,0,0,NA,1015.5,10,2017-08-17T21:00:00Z
ABQ,2017,8,17,16,68,55.04,63.21,0,0,0,NA,1014.5,10,2017-08-17T22:00:00Z
ABQ,2017,8,17,17,68,55.04,63.21,200,3.4523399999999995,3.972883825199999,NA,1014.1,10,2017-08-17T23:00:00Z
ABQ,2017,8,17,18,71.96,55.04,55.22,NA,4.60312,5.297178433599999,NA,1013.1,10,2017-08-18T00:00:00Z
ABQ,2017,8,17,19,73.04,53.06,49.52,NA,3.4523399999999995,3.972883825199999,NA,1011.9,10,2017-08-18T01:00:00Z
ABQ,2017,8,17,20,75.92,51.08,41.8,180,8.05546,9.2700622588,NA,1010.2,10,2017-08-18T02:00:00Z
ABQ,2017,8,17,21,75.2,51.8,43.97,250,9.20624,10.594356867199998,NA,NA,10,2017-08-18T03:00:00Z
ABQ,2017,8,17,22,75.2,44.6,33.57,220,5.7539,6.621473041999999,NA,NA,10,2017-08-18T04:00:00Z
ABQ,2017,8,17,23,78.08,46.94,33.34,200,3.4523399999999995,3.972883825199999,NA,1007.3,10,2017-08-18T05:00:00Z
ABQ,2017,8,18,0,75.02,53.06,46.34,210,10.357019999999999,11.918651475599997,NA,1007.8,10,2017-08-18T06:00:00Z
ABQ,2017,8,18,1,71.06,57.02,61.16,190,5.7539,6.621473041999999,NA,1008.6,10,2017-08-18T07:00:00Z
ABQ,2017,8,18,2,69.98,48.02,45.57,330,6.904679999999999,7.945767650399998,NA,1010.1,10,2017-08-18T08:00:00Z
ABQ,2017,8,18,3,69.08,51.98,54.45,180,5.7539,6.621473041999999,NA,1011.2,10,2017-08-18T09:00:00Z
ABQ,2017,8,18,4,68,51.08,54.66,120,13.809359999999998,15.891535300799996,NA,1011.5,10,2017-08-18T10:00:00Z
ABQ,2017,8,18,5,64.94,51.08,60.77,70,13.809359999999998,15.891535300799996,NA,1011.8,10,2017-08-18T11:00:00Z
ABQ,2017,8,18,6,66.02,48.92,54.01,70,13.809359999999998,15.891535300799996,NA,1011.5,10,2017-08-18T12:00:00Z
ABQ,2017,8,18,7,64.04,50,60.25,90,12.658579999999999,14.567240692399997,NA,1011.4,10,2017-08-18T13:00:00Z
ABQ,2017,8,18,8,64.04,50,60.25,0,0,0,NA,1011.3,10,2017-08-18T14:00:00Z
ABQ,2017,8,18,9,62.06,51.98,69.51,360,4.60312,5.297178433599999,NA,1011.3,10,2017-08-18T15:00:00Z
ABQ,2017,8,18,10,62.06,50,64.59,110,5.7539,6.621473041999999,NA,1011.1,10,2017-08-18T16:00:00Z
ABQ,2017,8,18,11,60.08,51.08,72.13,330,4.60312,5.297178433599999,NA,1011.4,10,2017-08-18T17:00:00Z
ABQ,2017,8,18,12,59,50,72.01,340,4.60312,5.297178433599999,NA,1012.5,10,2017-08-18T18:00:00Z
ABQ,2017,8,18,13,60.98,51.08,69.86,340,4.60312,5.297178433599999,NA,1013.3,10,2017-08-18T19:00:00Z
ABQ,2017,8,18,14,64.94,50,58.39,330,4.60312,5.297178433599999,NA,1013.2,10,2017-08-18T20:00:00Z
ABQ,2017,8,18,15,68,51.98,56.51,0,0,0,NA,1013.1,10,2017-08-18T21:00:00Z
ABQ,2017,8,18,16,69.08,51.98,54.45,260,4.60312,5.297178433599999,NA,1013.2,10,2017-08-18T22:00:00Z
ABQ,2017,8,18,17,71.96,51.98,49.36,0,0,0,NA,1013,10,2017-08-18T23:00:00Z
ABQ,2017,8,18,18,73.94,48.92,41.21,240,5.7539,6.621473041999999,NA,1012.2,10,2017-08-19T00:00:00Z
ABQ,2017,8,18,19,78.08,46.04,32.22,NA,3.4523399999999995,3.972883825199999,NA,1011.4,10,2017-08-19T01:00:00Z
ABQ,2017,8,18,20,80.06,44.06,28,40,8.05546,9.2700622588,NA,1010.4,10,2017-08-19T02:00:00Z
ABQ,2017,8,18,21,80.96,44.06,27.19,110,5.7539,6.621473041999999,NA,1009.4,10,2017-08-19T03:00:00Z
ABQ,2017,8,18,22,82.04,41,23.34,0,0,0,NA,1008.7,10,2017-08-19T04:00:00Z
ABQ,2017,8,18,23,82.04,41,23.34,0,0,0,NA,1008.4,10,2017-08-19T05:00:00Z
ABQ,2017,8,19,0,82.94,39.02,20.99,0,0,0,NA,1008.3,10,2017-08-19T06:00:00Z
ABQ,2017,8,19,1,78.98,42.08,26.89,100,10.357019999999999,11.918651475599997,NA,1008.9,10,2017-08-19T07:00:00Z
ABQ,2017,8,19,2,73.94,48.92,41.21,100,17.261699999999998,19.864419125999994,NA,1010.3,10,2017-08-19T08:00:00Z
ABQ,2017,8,19,3,71.96,48.02,42.6,100,24.166379999999997,27.810186776399995,NA,1010.8,10,2017-08-19T09:00:00Z
ABQ,2017,8,19,4,69.98,48.02,45.57,100,23.0156,26.485892167999996,NA,1011.4,10,2017-08-19T10:00:00Z
ABQ,2017,8,19,5,69.08,48.92,48.6,100,18.41248,21.188713734399997,NA,1011.7,10,2017-08-19T11:00:00Z
ABQ,2017,8,19,6,68,51.08,54.66,100,19.56326,22.5130083428,NA,1011.8,10,2017-08-19T12:00:00Z
ABQ,2017,8,19,7,68,51.08,54.66,90,18.41248,21.188713734399997,NA,1011.1,10,2017-08-19T13:00:00Z
ABQ,2017,8,19,8,66.92,51.08,56.73,60,14.960139999999999,17.215829909199996,NA,1010.9,10,2017-08-19T14:00:00Z
ABQ,2017,8,19,9,66.02,51.08,58.53,70,12.658579999999999,14.567240692399997,NA,1011,10,2017-08-19T15:00:00Z
ABQ,2017,8,19,10,66.02,50,56.23,60,8.05546,9.2700622588,NA,1011.1,10,2017-08-19T16:00:00Z
ABQ,2017,8,19,11,64.04,51.98,64.84,10,10.357019999999999,11.918651475599997,NA,1011.8,10,2017-08-19T17:00:00Z
ABQ,2017,8,19,12,62.96,53.06,70.07,40,5.7539,6.621473041999999,NA,1012.1,10,2017-08-19T18:00:00Z
ABQ,2017,8,19,13,64.94,53.06,65.37,0,0,0,NA,1012.6,10,2017-08-19T19:00:00Z
ABQ,2017,8,19,14,68,51.98,56.51,320,3.4523399999999995,3.972883825199999,NA,1012.9,10,2017-08-19T20:00:00Z
ABQ,2017,8,19,15,69.98,51.98,52.8,10,5.7539,6.621473041999999,NA,1013.1,10,2017-08-19T21:00:00Z
ABQ,2017,8,19,16,71.96,51.08,47.75,0,0,0,NA,1012.8,10,2017-08-19T22:00:00Z
ABQ,2017,8,19,17,73.94,51.08,44.66,220,3.4523399999999995,3.972883825199999,NA,1012,10,2017-08-19T23:00:00Z
ABQ,2017,8,19,18,78.08,51.98,40.23,NA,5.7539,6.621473041999999,NA,1011.1,10,2017-08-20T00:00:00Z
ABQ,2017,8,19,19,80.06,51.98,37.69,240,3.4523399999999995,3.972883825199999,NA,1009.9,10,2017-08-20T01:00:00Z
ABQ,2017,8,19,20,80.96,50,34.01,210,8.05546,9.2700622588,NA,1009,10,2017-08-20T02:00:00Z
ABQ,2017,8,19,21,84.92,39.92,20.39,70,4.60312,5.297178433599999,NA,1007.4,10,2017-08-20T03:00:00Z
ABQ,2017,8,19,22,84.92,42.98,22.95,230,9.20624,10.594356867199998,NA,1006.5,10,2017-08-20T04:00:00Z
ABQ,2017,8,19,23,84.02,42.08,22.82,230,4.60312,5.297178433599999,NA,1006.4,10,2017-08-20T05:00:00Z
ABQ,2017,8,20,0,84.92,42.08,22.17,210,5.7539,6.621473041999999,NA,1006.1,10,2017-08-20T06:00:00Z
ABQ,2017,8,20,1,82.94,42.98,24.46,190,6.904679999999999,7.945767650399998,NA,1006.6,10,2017-08-20T07:00:00Z
ABQ,2017,8,20,2,78.8,53.6,41.69,120,16.11092,18.5401245176,NA,NA,10,2017-08-20T08:00:00Z
ABQ,2017,8,20,3,73.94,53.96,49.66,90,13.809359999999998,15.891535300799996,NA,1009.3,10,2017-08-20T09:00:00Z
ABQ,2017,8,20,4,71.96,53.96,53.08,100,13.809359999999998,15.891535300799996,NA,1009.9,10,2017-08-20T10:00:00Z
ABQ,2017,8,20,5,69.98,53.96,56.78,100,16.11092,18.5401245176,NA,1009.6,10,2017-08-20T11:00:00Z
ABQ,2017,8,20,6,69.08,53.06,56.66,90,17.261699999999998,19.864419125999994,NA,1008.9,10,2017-08-20T12:00:00Z
ABQ,2017,8,20,7,69.08,53.06,56.66,70,10.357019999999999,11.918651475599997,NA,1008.9,10,2017-08-20T13:00:00Z
ABQ,2017,8,20,8,66.92,53.96,63.08,330,8.05546,9.2700622588,NA,1009.4,10,2017-08-20T14:00:00Z
ABQ,2017,8,20,9,66.02,53.06,62.96,20,5.7539,6.621473041999999,NA,1008.6,10,2017-08-20T15:00:00Z
ABQ,2017,8,20,10,66.02,53.96,65.07,350,3.4523399999999995,3.972883825199999,NA,1008.5,10,2017-08-20T16:00:00Z
ABQ,2017,8,20,11,62.96,53.06,70.07,10,8.05546,9.2700622588,NA,1009.2,10,2017-08-20T17:00:00Z
ABQ,2017,8,20,12,62.96,53.96,72.42,10,6.904679999999999,7.945767650399998,NA,1009.6,10,2017-08-20T18:00:00Z
ABQ,2017,8,20,13,64.94,53.96,67.57,0,0,0,NA,1010,10,2017-08-20T19:00:00Z
ABQ,2017,8,20,14,66.92,53.96,63.08,360,4.60312,5.297178433599999,NA,1010.7,10,2017-08-20T20:00:00Z
ABQ,2017,8,20,15,71.06,53.06,52.95,250,3.4523399999999995,3.972883825199999,NA,1010.7,10,2017-08-20T21:00:00Z
ABQ,2017,8,20,16,73.4,53.6,49.9,0,0,0,NA,NA,10,2017-08-20T22:00:00Z
ABQ,2017,8,20,17,77,53.06,43.38,NA,3.4523399999999995,3.972883825199999,NA,1009.8,10,2017-08-20T23:00:00Z
ABQ,2017,8,20,18,80.96,50,34.01,0,0,0,NA,1008.7,10,2017-08-21T00:00:00Z
ABQ,2017,8,20,19,82.94,46.94,28.44,0,0,0,NA,1007.4,10,2017-08-21T01:00:00Z
ABQ,2017,8,20,20,84.02,46.04,26.55,250,6.904679999999999,7.945767650399998,NA,1006.4,10,2017-08-21T02:00:00Z
ABQ,2017,8,20,21,84.02,48.02,28.6,220,12.658579999999999,14.567240692399997,NA,1006.1,10,2017-08-21T03:00:00Z
ABQ,2017,8,20,22,82.94,48.02,29.62,220,18.41248,21.188713734399997,NA,1005.5,10,2017-08-21T04:00:00Z
ABQ,2017,8,20,23,84.02,44.96,25.48,200,11.5078,13.242946083999998,NA,1005.6,10,2017-08-21T05:00:00Z
ABQ,2017,8,21,0,82.04,44.06,26.25,160,9.20624,10.594356867199998,NA,1006,10,2017-08-21T06:00:00Z
ABQ,2017,8,21,1,78.98,44.06,29.01,160,6.904679999999999,7.945767650399998,NA,1006.3,10,2017-08-21T07:00:00Z
ABQ,2017,8,21,2,75.02,46.94,36.9,160,10.357019999999999,11.918651475599997,NA,1007.1,10,2017-08-21T08:00:00Z
ABQ,2017,8,21,3,75.02,46.94,36.9,110,16.11092,18.5401245176,NA,1008.3,10,2017-08-21T09:00:00Z
ABQ,2017,8,21,4,75.2,48.2,38.46,130,11.5078,13.242946083999998,NA,NA,10,2017-08-21T10:00:00Z
ABQ,2017,8,21,5,71.96,44.96,37.95,150,16.11092,18.5401245176,NA,1007.7,10,2017-08-21T11:00:00Z
ABQ,2017,8,21,6,71.96,44.06,36.67,220,10.357019999999999,11.918651475599997,NA,1008.1,10,2017-08-21T12:00:00Z
ABQ,2017,8,21,7,69.08,46.04,43.61,150,4.60312,5.297178433599999,NA,1008.8,10,2017-08-21T13:00:00Z
ABQ,2017,8,21,8,66.02,46.04,48.47,110,8.05546,9.2700622588,NA,1008.7,10,2017-08-21T14:00:00Z
ABQ,2017,8,21,9,64.04,46.04,51.93,120,8.05546,9.2700622588,NA,1008.6,10,2017-08-21T15:00:00Z
ABQ,2017,8,21,10,66.02,44.96,46.52,0,0,0,NA,1008.7,10,2017-08-21T16:00:00Z
ABQ,2017,8,21,11,62.96,44.96,51.77,0,0,0,NA,1009.2,10,2017-08-21T17:00:00Z
ABQ,2017,8,21,12,60.98,44.96,55.52,130,3.4523399999999995,3.972883825199999,NA,1010.2,10,2017-08-21T18:00:00Z
ABQ,2017,8,21,13,64.94,46.04,50.32,120,3.4523399999999995,3.972883825199999,NA,1010.6,10,2017-08-21T19:00:00Z
ABQ,2017,8,21,14,69.08,46.94,45.12,200,6.904679999999999,7.945767650399998,NA,1011.1,10,2017-08-21T20:00:00Z
ABQ,2017,8,21,15,71.96,46.94,40.9,230,6.904679999999999,7.945767650399998,NA,1010.7,10,2017-08-21T21:00:00Z
ABQ,2017,8,21,16,75.92,46.04,34.61,240,6.904679999999999,7.945767650399998,NA,1010.5,10,2017-08-21T22:00:00Z
ABQ,2017,8,21,17,80.06,42.98,26.87,300,4.60312,5.297178433599999,NA,1009.8,10,2017-08-21T23:00:00Z
ABQ,2017,8,21,18,84.02,39.92,20.99,NA,3.4523399999999995,3.972883825199999,NA,1008.5,10,2017-08-22T00:00:00Z
ABQ,2017,8,21,19,84.92,39.02,19.69,200,3.4523399999999995,3.972883825199999,NA,1007.7,10,2017-08-22T01:00:00Z
ABQ,2017,8,21,20,87.98,39.02,17.86,NA,3.4523399999999995,3.972883825199999,NA,1006.7,10,2017-08-22T02:00:00Z
ABQ,2017,8,21,21,89.06,37.04,15.97,220,5.7539,6.621473041999999,NA,1005.7,10,2017-08-22T03:00:00Z
ABQ,2017,8,21,22,89.06,37.94,16.54,280,6.904679999999999,7.945767650399998,NA,1004.9,10,2017-08-22T04:00:00Z
ABQ,2017,8,21,23,89.06,37.04,15.97,200,9.20624,10.594356867199998,NA,1004.9,10,2017-08-22T05:00:00Z
ABQ,2017,8,22,0,89.06,37.94,16.54,190,11.5078,13.242946083999998,NA,1004.9,10,2017-08-22T06:00:00Z
ABQ,2017,8,22,1,84.92,39.02,19.69,190,8.05546,9.2700622588,NA,1005.1,10,2017-08-22T07:00:00Z
ABQ,2017,8,22,2,82.94,41,22.67,190,11.5078,13.242946083999998,NA,1005.3,10,2017-08-22T08:00:00Z
ABQ,2017,8,22,3,77,42.98,29.72,160,8.05546,9.2700622588,NA,1006.6,10,2017-08-22T09:00:00Z
ABQ,2017,8,22,4,78.98,44.06,29.01,200,14.960139999999999,17.215829909199996,NA,1006.5,10,2017-08-22T10:00:00Z
ABQ,2017,8,22,5,75.92,42.98,30.8,180,13.809359999999998,15.891535300799996,NA,1006.8,10,2017-08-22T11:00:00Z
ABQ,2017,8,22,6,75.02,46.94,36.9,180,9.20624,10.594356867199998,NA,1006.8,10,2017-08-22T12:00:00Z
ABQ,2017,8,22,7,73.94,48.02,39.85,200,12.658579999999999,14.567240692399997,NA,1006.7,10,2017-08-22T13:00:00Z
ABQ,2017,8,22,8,68,48.02,48.77,130,3.4523399999999995,3.972883825199999,NA,1007.6,10,2017-08-22T14:00:00Z
ABQ,2017,8,22,9,66.92,48.02,50.62,140,4.60312,5.297178433599999,NA,1007.9,10,2017-08-22T15:00:00Z
ABQ,2017,8,22,10,66.02,46.94,50.14,160,4.60312,5.297178433599999,NA,1008.2,10,2017-08-22T16:00:00Z
ABQ,2017,8,22,11,64.94,44.96,48.3,180,5.7539,6.621473041999999,NA,1008.9,10,2017-08-22T17:00:00Z
ABQ,2017,8,22,12,64.94,48.02,54.22,0,0,0,NA,1009.9,10,2017-08-22T18:00:00Z
ABQ,2017,8,22,13,69.08,44.96,41.86,20,4.60312,5.297178433599999,NA,1010.4,10,2017-08-22T19:00:00Z
ABQ,2017,8,22,14,73.04,42.08,32.77,0,0,0,NA,1010.5,10,2017-08-22T20:00:00Z
ABQ,2017,8,22,15,77,39.92,26.4,0,0,0,NA,1010.8,10,2017-08-22T21:00:00Z
ABQ,2017,8,22,16,80.96,35.06,19.15,0,0,0,NA,1010.1,10,2017-08-22T22:00:00Z
ABQ,2017,8,22,17,82.94,35.06,17.95,NA,3.4523399999999995,3.972883825199999,NA,1009.8,10,2017-08-22T23:00:00Z
ABQ,2017,8,22,18,86,33.98,15.59,280,5.7539,6.621473041999999,NA,1008.8,10,2017-08-23T00:00:00Z
ABQ,2017,8,22,19,87.98,30.92,12.94,NA,3.4523399999999995,3.972883825199999,NA,1008.2,10,2017-08-23T01:00:00Z
ABQ,2017,8,22,20,91.04,30.92,11.75,260,5.7539,6.621473041999999,NA,1007.5,10,2017-08-23T02:00:00Z
ABQ,2017,8,22,21,93.02,28.04,9.82,NA,5.7539,6.621473041999999,NA,1006.5,10,2017-08-23T03:00:00Z
ABQ,2017,8,22,22,93.02,26.06,9.05,240,4.60312,5.297178433599999,NA,1006.1,10,2017-08-23T04:00:00Z
ABQ,2017,8,22,23,93.02,26.06,9.05,NA,6.904679999999999,7.945767650399998,NA,1006,10,2017-08-23T05:00:00Z
ABQ,2017,8,23,0,91.94,28.04,10.16,210,6.904679999999999,7.945767650399998,NA,1005.8,10,2017-08-23T06:00:00Z
ABQ,2017,8,23,1,87.98,32,13.52,200,8.05546,9.2700622588,NA,1006.3,10,2017-08-23T07:00:00Z
ABQ,2017,8,23,2,86,30.92,13.78,190,8.05546,9.2700622588,NA,1006.9,10,2017-08-23T08:00:00Z
ABQ,2017,8,23,3,80.06,33.98,18.89,0,0,0,NA,1008.1,10,2017-08-23T09:00:00Z
ABQ,2017,8,23,4,80.06,33.08,18.22,0,0,0,NA,1008.2,10,2017-08-23T10:00:00Z
ABQ,2017,8,23,5,71.96,35.96,26.76,0,0,0,NA,1009.4,10,2017-08-23T11:00:00Z
ABQ,2017,8,23,6,73.04,35.06,24.9,140,9.20624,10.594356867199998,NA,1009.4,10,2017-08-23T12:00:00Z
ABQ,2017,8,23,7,73.04,35.06,24.9,130,8.05546,9.2700622588,NA,1009.6,10,2017-08-23T13:00:00Z
ABQ,2017,8,23,8,71.06,37.04,28.79,110,6.904679999999999,7.945767650399998,NA,1010,10,2017-08-23T14:00:00Z
ABQ,2017,8,23,9,71.96,42.08,33.99,130,4.60312,5.297178433599999,NA,1010,10,2017-08-23T15:00:00Z
ABQ,2017,8,23,10,71.96,44.06,36.67,0,0,0,NA,1010.4,10,2017-08-23T16:00:00Z
ABQ,2017,8,23,11,71.06,42.08,35.04,350,4.60312,5.297178433599999,NA,1011.4,10,2017-08-23T17:00:00Z
ABQ,2017,8,23,12,71.06,44.06,37.81,60,5.7539,6.621473041999999,NA,1012.3,10,2017-08-23T18:00:00Z
ABQ,2017,8,23,13,75.02,46.94,36.9,60,3.4523399999999995,3.972883825199999,NA,1012.9,10,2017-08-23T19:00:00Z
ABQ,2017,8,23,14,77,48.02,35.98,NA,3.4523399999999995,3.972883825199999,NA,1013.5,10,2017-08-23T20:00:00Z
ABQ,2017,8,23,15,78.98,48.92,34.86,NA,5.7539,6.621473041999999,NA,1013.7,10,2017-08-23T21:00:00Z
ABQ,2017,8,23,16,82.04,50,32.84,NA,3.4523399999999995,3.972883825199999,NA,1013.6,10,2017-08-23T22:00:00Z
ABQ,2017,8,23,17,84.02,51.08,32.06,250,8.05546,9.2700622588,NA,1013.8,10,2017-08-23T23:00:00Z
